date,country,cases,deaths
2020-08-26,Ireland,85,0
2020-08-27,Ireland,162,0
2020-08-28,Ireland,90,0
2020-08-29,Ireland,126,0
2020-08-30,Ireland,141,0
2020-08-31,Ireland,40,0
2020-09-01,Ireland,51,0
2020-09-02,Ireland,214,0
2020-09-03,Ireland,89,0
2020-09-04,Ireland,92,0
2020-09-05,Ireland,97,0
2020-09-06,Ireland,231,0
2020-09-07,Ireland,138,0
2020-09-08,Ireland,102,0
2020-09-09,Ireland,306,1
2020-09-10,Ireland,84,3
2020-09-11,Ireland,196,0
2020-09-12,Ireland,211,0
2020-09-13,Ireland,159,2
2020-09-14,Ireland,255,1
2020-09-15,Ireland,207,0
2020-09-16,Ireland,357,3
2020-09-17,Ireland,250,1
2020-09-18,Ireland,224,1
2020-09-19,Ireland,248,3
2020-09-20,Ireland,267,0
2020-09-21,Ireland,395,0
2020-09-22,Ireland,188,0
2020-09-23,Ireland,323,0
2020-09-24,Ireland,231,2
2020-09-25,Ireland,319,3
2020-09-26,Ireland,321,0
2020-09-27,Ireland,245,5
2020-09-28,Ireland,430,0
2020-09-29,Ireland,388,0
2020-09-30,Ireland,362,1
2020-10-01,Ireland,415,1
2020-10-02,Ireland,442,2
2020-10-03,Ireland,466,-5
2020-10-04,Ireland,605,9
2020-10-05,Ireland,364,0
2020-10-06,Ireland,519,0
2020-10-07,Ireland,424,1
2020-10-08,Ireland,609,5
2020-10-09,Ireland,502,1
2020-10-10,Ireland,617,4
2020-10-11,Ireland,1011,0
2020-10-12,Ireland,814,5
2020-10-13,Ireland,823,1
2020-10-14,Ireland,808,3
2020-10-15,Ireland,1084,5
2020-10-16,Ireland,1186,3
2020-10-17,Ireland,998,3
2020-10-18,Ireland,1251,8
2020-10-19,Ireland,1284,3
2020-10-20,Ireland,1031,0
2020-10-21,Ireland,1263,13
2020-10-22,Ireland,1166,3
2020-10-23,Ireland,1054,3
2020-10-24,Ireland,785,7
2020-10-25,Ireland,847,4
2020-10-26,Ireland,1020,0
2020-10-27,Ireland,939,3
2020-10-28,Ireland,700,5
2020-10-29,Ireland,667,6
2020-10-30,Ireland,863,6
2020-10-31,Ireland,762,6
2020-11-01,Ireland,397,5
2020-11-02,Ireland,546,2
2020-11-03,Ireland,748,2
2020-11-04,Ireland,298,5
2020-11-05,Ireland,435,8
2020-11-06,Ireland,563,3
2020-11-07,Ireland,492,7
2020-11-08,Ireland,317,5
2020-11-09,Ireland,539,2
2020-11-10,Ireland,265,1
2020-11-11,Ireland,230,15
2020-11-12,Ireland,358,2
2020-11-13,Ireland,385,0
2020-11-14,Ireland,467,7
2020-11-15,Ireland,427,6
2020-11-16,Ireland,377,1
2020-11-17,Ireland,453,5
2020-11-18,Ireland,330,11
2020-11-19,Ireland,372,11
2020-11-20,Ireland,415,4
2020-11-21,Ireland,329,8
2020-11-22,Ireland,341,4
2020-11-23,Ireland,318,0
2020-11-24,Ireland,250,0
2020-11-25,Ireland,219,6
2020-11-26,Ireland,257,5
2020-11-27,Ireland,307,3
2020-11-28,Ireland,205,7
2020-11-29,Ireland,243,7
2020-11-30,Ireland,299,2
2020-12-01,Ireland,303,1
2020-12-02,Ireland,254,16
2020-12-03,Ireland,268,5
2020-12-04,Ireland,162,6
2020-12-05,Ireland,263,6
2020-12-06,Ireland,457,11
2020-12-07,Ireland,298,0
2020-12-08,Ireland,222,0
2020-12-09,Ireland,214,0
2020-12-10,Ireland,218,5
2020-12-11,Ireland,303,15
2020-12-12,Ireland,304,3
2020-12-13,Ireland,249,3
2020-12-14,Ireland,429,1
2020-12-15,Ireland,264,2
2020-12-16,Ireland,327,8
2020-12-17,Ireland,421,6
2020-12-18,Ireland,481,3
2020-12-19,Ireland,576,6
2020-12-20,Ireland,522,5
2020-12-21,Ireland,766,4
2020-12-22,Ireland,725,0
2020-12-23,Ireland,961,13
2020-12-24,Ireland,927,13
2020-12-25,Ireland,918,8
2020-12-26,Ireland,1025,2
2020-12-27,Ireland,1296,6
2020-12-28,Ireland,735,4
2020-12-29,Ireland,765,1
2020-12-30,Ireland,1545,8
2020-12-31,Ireland,1718,13
2021-01-01,Ireland,1622,11
2021-01-02,Ireland,1753,11
2021-01-03,Ireland,3394,4
2021-01-04,Ireland,4961,7
2021-01-05,Ireland,6110,6
2021-01-06,Ireland,5325,17
2021-01-07,Ireland,7832,17
2021-01-08,Ireland,6503,8
2021-01-09,Ireland,8227,20
2021-01-10,Ireland,4843,9
2021-01-11,Ireland,6886,8
2021-01-12,Ireland,4926,8
2021-01-13,Ireland,3052,45
2021-01-14,Ireland,3553,63
2021-01-15,Ireland,3913,28
2021-01-16,Ireland,3491,48
2021-01-17,Ireland,3232,59
2021-01-18,Ireland,2946,13
2021-01-19,Ireland,2117,8
2021-01-20,Ireland,1996,92
2021-01-21,Ireland,2485,60
2021-01-22,Ireland,2598,50
2021-01-23,Ireland,2357,52
2021-01-24,Ireland,1905,77
2021-01-25,Ireland,1370,23
2021-01-26,Ireland,1369,7
2021-01-27,Ireland,928,89
2021-01-28,Ireland,1331,54
2021-01-29,Ireland,2463,47
2021-01-30,Ireland,247,47
2021-01-31,Ireland,1411,78
2021-02-01,Ireland,1244,15
2021-02-02,Ireland,1006,10
2021-02-03,Ireland,871,101
2021-02-04,Ireland,1006,94
2021-02-05,Ireland,1314,74
2021-02-06,Ireland,1019,35
2021-02-07,Ireland,785,53
2021-02-08,Ireland,1020,12
2021-02-09,Ireland,829,1
2021-02-10,Ireland,543,65
2021-02-11,Ireland,999,42
2021-02-12,Ireland,862,52
2021-02-13,Ireland,919,19
2021-02-14,Ireland,1076,66
2021-02-15,Ireland,786,17
2021-02-16,Ireland,820,0
2021-02-17,Ireland,711,32
2021-02-18,Ireland,638,56
2021-02-19,Ireland,896,46
2021-02-20,Ireland,753,27
2021-02-21,Ireland,978,26
2021-02-22,Ireland,679,1
2021-02-23,Ireland,686,1
2021-02-24,Ireland,557,44
2021-02-25,Ireland,540,56
2021-02-26,Ireland,638,34
2021-02-27,Ireland,773,29
2021-02-28,Ireland,729,13
2021-03-01,Ireland,612,6
2021-03-02,Ireland,681,0
2021-03-03,Ireland,357,14
2021-03-04,Ireland,559,24
2021-03-05,Ireland,460,39
2021-03-06,Ireland,520,9
2021-03-07,Ireland,530,14
2021-03-08,Ireland,520,3
2021-03-09,Ireland,432,0
2021-03-10,Ireland,306,30
2021-03-11,Ireland,631,47
2021-03-12,Ireland,591,10
2021-03-13,Ireland,641,9
2021-03-14,Ireland,538,16
2021-03-15,Ireland,383,0
2021-03-16,Ireland,575,0
2021-03-17,Ireland,347,18
2021-03-18,Ireland,552,14
2021-03-19,Ireland,581,0
2021-03-20,Ireland,510,10
2021-03-21,Ireland,525,9
2021-03-22,Ireland,768,2
2021-03-23,Ireland,520,1
2021-03-24,Ireland,365,22
2021-03-25,Ireland,680,18
2021-03-26,Ireland,594,3
2021-03-27,Ireland,569,20
2021-03-28,Ireland,610,2
2021-03-29,Ireland,604,13
2021-03-30,Ireland,537,1
2021-03-31,Ireland,366,14
2021-04-01,Ireland,410,6
2021-04-02,Ireland,746,18
2021-04-03,Ireland,587,8
2021-04-04,Ireland,508,2
2021-04-05,Ireland,453,3
2021-04-06,Ireland,318,0
2021-04-07,Ireland,441,9
2021-04-08,Ireland,418,5
2021-04-09,Ireland,398,5
2021-04-10,Ireland,469,32
2021-04-11,Ireland,451,14
2021-04-12,Ireland,302,2
2021-04-13,Ireland,385,0
2021-04-14,Ireland,354,18
2021-04-15,Ireland,421,9
2021-04-16,Ireland,297,8
2021-04-17,Ireland,417,11
2021-04-18,Ireland,419,4
2021-04-19,Ireland,270,1
2021-04-20,Ireland,403,0
2021-04-21,Ireland,386,11
2021-04-22,Ireland,398,9
2021-04-23,Ireland,615,10
2021-04-24,Ireland,433,1
2021-04-25,Ireland,461,5
2021-04-26,Ireland,429,1
2021-04-27,Ireland,436,1
2021-04-28,Ireland,420,10
2021-04-29,Ireland,368,12
2021-04-30,Ireland,469,3
2021-05-01,Ireland,544,4
2021-05-02,Ireland,567,3
2020-01-03,Italy,0,0
2020-01-04,Italy,0,0
2020-01-05,Italy,0,0
2020-01-06,Italy,0,0
2020-01-07,Italy,0,0
2020-01-08,Italy,0,0
2020-01-09,Italy,0,0
2020-01-10,Italy,0,0
2020-01-11,Italy,0,0
2020-01-12,Italy,0,0
2020-01-13,Italy,0,0
2020-01-14,Italy,0,0
2020-01-15,Italy,0,0
2020-01-16,Italy,0,0
2020-01-17,Italy,0,0
2020-01-18,Italy,0,0
2020-01-19,Italy,0,0
2020-01-20,Italy,0,0
2020-01-21,Italy,0,0
2020-01-22,Italy,0,0
2020-01-23,Italy,0,0
2020-01-24,Italy,0,0
2020-01-25,Italy,0,0
2020-01-26,Italy,0,0
2020-01-27,Italy,0,0
2020-01-28,Italy,0,0
2020-01-29,Italy,2,0
2020-01-30,Italy,0,0
2020-01-31,Italy,1,0
2020-02-01,Italy,0,0
2020-02-02,Italy,0,0
2020-02-03,Italy,0,0
2020-02-04,Italy,0,0
2020-02-05,Italy,0,0
2020-02-06,Italy,0,0
2020-02-07,Italy,0,0
2020-02-08,Italy,0,0
2020-02-09,Italy,0,0
2020-02-10,Italy,0,0
2020-02-11,Italy,0,0
2020-02-12,Italy,0,0
2020-02-13,Italy,0,0
2020-02-14,Italy,0,0
2020-02-15,Italy,0,0
2020-02-16,Italy,0,0
2020-02-17,Italy,0,0
2020-02-18,Italy,0,0
2020-02-19,Italy,0,0
2020-02-20,Italy,0,0
2020-02-21,Italy,0,0
2020-02-22,Italy,14,0
2020-02-23,Italy,62,2
2020-02-24,Italy,53,0
2020-02-25,Italy,97,4
2020-02-26,Italy,93,5
2020-02-27,Italy,78,1
2020-02-28,Italy,250,5
2020-02-29,Italy,238,4
2020-03-01,Italy,240,8
2020-03-02,Italy,561,6
2020-03-03,Italy,347,17
2020-03-04,Italy,466,28
2020-03-05,Italy,587,27
2020-03-06,Italy,769,41
2020-03-07,Italy,778,49
2020-03-08,Italy,1247,36
2020-03-09,Italy,1492,133
2020-03-10,Italy,1797,98
2020-03-11,Italy,977,167
2020-03-12,Italy,2313,196
2020-03-13,Italy,2651,189
2020-03-14,Italy,2547,252
2020-03-15,Italy,3497,173
2020-03-16,Italy,2823,370
2020-03-17,Italy,4000,347
2020-03-18,Italy,3526,347
2020-03-19,Italy,4207,473
2020-03-20,Italy,5322,429
2020-03-21,Italy,5986,625
2020-03-22,Italy,6557,795
2020-03-23,Italy,5560,649
2020-03-24,Italy,4789,601
2020-03-25,Italy,5249,743
2020-03-26,Italy,5210,685
2020-03-27,Italy,6153,660
2020-03-28,Italy,5959,971
2020-03-29,Italy,5974,887
2020-03-30,Italy,5217,758
2020-03-31,Italy,4050,810
2020-04-01,Italy,4053,839
2020-04-02,Italy,4782,727
2020-04-03,Italy,4668,760
2020-04-04,Italy,4585,764
2020-04-05,Italy,4805,681
2020-04-06,Italy,4316,527
2020-04-07,Italy,3599,636
2020-04-08,Italy,3039,604
2020-04-09,Italy,3836,540
2020-04-10,Italy,4204,612
2020-04-11,Italy,3951,570
2020-04-12,Italy,4694,619
2020-04-13,Italy,4092,431
2020-04-14,Italy,3153,564
2020-04-15,Italy,2972,604
2020-04-16,Italy,2667,578
2020-04-17,Italy,3786,525
2020-04-18,Italy,3493,575
2020-04-19,Italy,3491,480
2020-04-20,Italy,3047,433
2020-04-21,Italy,2256,454
2020-04-22,Italy,2729,534
2020-04-23,Italy,3370,437
2020-04-24,Italy,2646,464
2020-04-25,Italy,3021,420
2020-04-26,Italy,2357,415
2020-04-27,Italy,2324,260
2020-04-28,Italy,1739,333
2020-04-29,Italy,2091,382
2020-04-30,Italy,2086,323
2020-05-01,Italy,1872,285
2020-05-02,Italy,1965,269
2020-05-03,Italy,1900,474
2020-05-04,Italy,1389,174
2020-05-05,Italy,1221,195
2020-05-06,Italy,1075,236
2020-05-07,Italy,1444,369
2020-05-08,Italy,1401,274
2020-05-09,Italy,1327,243
2020-05-10,Italy,1083,194
2020-05-11,Italy,802,165
2020-05-12,Italy,744,179
2020-05-13,Italy,1402,172
2020-05-14,Italy,888,195
2020-05-15,Italy,992,262
2020-05-16,Italy,789,242
2020-05-17,Italy,875,153
2020-05-18,Italy,675,145
2020-05-19,Italy,451,99
2020-05-20,Italy,813,162
2020-05-21,Italy,665,161
2020-05-22,Italy,642,156
2020-05-23,Italy,652,130
2020-05-24,Italy,669,119
2020-05-25,Italy,531,50
2020-05-26,Italy,300,92
2020-05-27,Italy,397,78
2020-05-28,Italy,584,117
2020-05-29,Italy,593,70
2020-05-30,Italy,516,87
2020-05-31,Italy,416,111
2020-06-01,Italy,355,75
2020-06-02,Italy,178,60
2020-06-03,Italy,318,55
2020-06-04,Italy,321,71
2020-06-05,Italy,177,88
2020-06-06,Italy,518,85
2020-06-07,Italy,270,72
2020-06-08,Italy,197,53
2020-06-09,Italy,280,65
2020-06-10,Italy,283,79
2020-06-11,Italy,202,71
2020-06-12,Italy,379,53
2020-06-13,Italy,163,56
2020-06-14,Italy,346,78
2020-06-15,Italy,338,44
2020-06-16,Italy,301,26
2020-06-17,Italy,210,34
2020-06-18,Italy,328,43
2020-06-19,Italy,331,66
2020-06-20,Italy,-148,47
2020-06-21,Italy,264,49
2020-06-22,Italy,224,24
2020-06-23,Italy,221,23
2020-06-24,Italy,113,18
2020-06-25,Italy,577,-31
2020-06-26,Italy,296,34
2020-06-27,Italy,255,30
2020-06-28,Italy,175,8
2020-06-29,Italy,174,22
2020-06-30,Italy,126,6
2020-07-01,Italy,142,23
2020-07-02,Italy,182,21
2020-07-03,Italy,201,30
2020-07-04,Italy,223,15
2020-07-05,Italy,235,21
2020-07-06,Italy,192,7
2020-07-07,Italy,208,8
2020-07-08,Italy,137,30
2020-07-09,Italy,193,15
2020-07-10,Italy,214,12
2020-07-11,Italy,276,12
2020-07-12,Italy,188,7
2020-07-13,Italy,234,9
2020-07-14,Italy,169,13
2020-07-15,Italy,114,17
2020-07-16,Italy,162,13
2020-07-17,Italy,230,20
2020-07-18,Italy,231,11
2020-07-19,Italy,249,14
2020-07-20,Italy,218,3
2020-07-21,Italy,190,13
2020-07-22,Italy,128,15
2020-07-23,Italy,280,9
2020-07-24,Italy,306,10
2020-07-25,Italy,252,5
2020-07-26,Italy,274,5
2020-07-27,Italy,254,5
2020-07-28,Italy,168,5
2020-07-29,Italy,202,11
2020-07-30,Italy,288,6
2020-07-31,Italy,382,3
2020-08-01,Italy,379,9
2020-08-02,Italy,295,5
2020-08-03,Italy,238,8
2020-08-04,Italy,159,12
2020-08-05,Italy,190,5
2020-08-06,Italy,384,10
2020-08-07,Italy,401,6
2020-08-08,Italy,552,3
2020-08-09,Italy,347,13
2020-08-10,Italy,463,2
2020-08-11,Italy,259,4
2020-08-12,Italy,412,6
2020-08-13,Italy,476,10
2020-08-14,Italy,522,6
2020-08-15,Italy,574,3
2020-08-16,Italy,629,158
2020-08-17,Italy,477,4
2020-08-18,Italy,320,4
2020-08-19,Italy,401,5
2020-08-20,Italy,642,7
2020-08-21,Italy,840,6
2020-08-22,Italy,947,9
2020-08-23,Italy,1071,3
2020-08-24,Italy,1209,7
2020-08-25,Italy,953,4
2020-08-26,Italy,876,4
2020-08-27,Italy,1366,13
2020-08-28,Italy,1409,5
2020-08-29,Italy,1460,9
2020-08-30,Italy,1444,1
2020-08-31,Italy,1365,4
2020-09-01,Italy,996,6
2020-09-02,Italy,975,8
2020-09-03,Italy,1326,6
2020-09-04,Italy,1397,10
2020-09-05,Italy,1732,11
2020-09-06,Italy,1694,16
2020-09-07,Italy,1296,7
2020-09-08,Italy,1150,12
2020-09-09,Italy,1369,10
2020-09-10,Italy,1430,14
2020-09-11,Italy,1597,10
2020-09-12,Italy,1616,10
2020-09-13,Italy,1501,6
2020-09-14,Italy,1456,7
2020-09-15,Italy,1008,14
2020-09-16,Italy,1229,9
2020-09-17,Italy,1452,12
2020-09-18,Italy,1583,13
2020-09-19,Italy,1907,10
2020-09-20,Italy,1637,24
2020-09-21,Italy,1587,15
2020-09-22,Italy,1350,17
2020-09-23,Italy,1391,14
2020-09-24,Italy,1640,20
2020-09-25,Italy,1786,23
2020-09-26,Italy,1912,20
2020-09-27,Italy,1869,17
2020-09-28,Italy,1766,17
2020-09-29,Italy,1494,16
2020-09-30,Italy,1647,24
2020-10-01,Italy,1850,19
2020-10-02,Italy,2548,24
2020-10-03,Italy,2499,23
2020-10-04,Italy,2843,27
2020-10-05,Italy,2578,18
2020-10-06,Italy,2257,16
2020-10-07,Italy,2677,28
2020-10-08,Italy,3677,31
2020-10-09,Italy,4458,22
2020-10-10,Italy,5372,28
2020-10-11,Italy,5724,29
2020-10-12,Italy,5456,26
2020-10-13,Italy,4619,39
2020-10-14,Italy,5898,41
2020-10-15,Italy,7332,43
2020-10-16,Italy,8803,83
2020-10-17,Italy,10009,55
2020-10-18,Italy,10925,47
2020-10-19,Italy,11705,69
2020-10-20,Italy,9337,73
2020-10-21,Italy,10871,89
2020-10-22,Italy,15199,127
2020-10-23,Italy,16078,136
2020-10-24,Italy,19143,91
2020-10-25,Italy,19640,151
2020-10-26,Italy,21273,128
2020-10-27,Italy,17007,141
2020-10-28,Italy,21989,221
2020-10-29,Italy,24988,205
2020-10-30,Italy,26829,217
2020-10-31,Italy,31079,199
2020-11-01,Italy,31756,297
2020-11-02,Italy,29905,208
2020-11-03,Italy,22253,233
2020-11-04,Italy,28241,353
2020-11-05,Italy,30548,352
2020-11-06,Italy,34502,428
2020-11-07,Italy,37802,446
2020-11-08,Italy,39809,425
2020-11-09,Italy,32614,331
2020-11-10,Italy,25269,356
2020-11-11,Italy,35090,580
2020-11-12,Italy,32961,623
2020-11-13,Italy,37977,636
2020-11-14,Italy,40902,550
2020-11-15,Italy,37249,544
2020-11-16,Italy,33977,546
2020-11-17,Italy,27352,504
2020-11-18,Italy,32191,731
2020-11-19,Italy,34280,753
2020-11-20,Italy,36176,653
2020-11-21,Italy,37239,699
2020-11-22,Italy,34764,692
2020-11-23,Italy,28337,562
2020-11-24,Italy,22927,630
2020-11-25,Italy,23227,853
2020-11-26,Italy,25852,722
2020-11-27,Italy,29001,822
2020-11-28,Italy,28342,827
2020-11-29,Italy,26315,686
2020-11-30,Italy,20646,541
2020-12-01,Italy,16376,672
2020-12-02,Italy,19347,785
2020-12-03,Italy,20709,684
2020-12-04,Italy,23219,993
2020-12-05,Italy,24110,814
2020-12-06,Italy,21052,662
2020-12-07,Italy,18887,564
2020-12-08,Italy,13679,528
2020-12-09,Italy,14837,634
2020-12-10,Italy,12755,499
2020-12-11,Italy,16998,887
2020-12-12,Italy,18726,761
2020-12-13,Italy,19902,649
2020-12-14,Italy,17937,484
2020-12-15,Italy,12025,491
2020-12-16,Italy,14839,846
2020-12-17,Italy,17568,680
2020-12-18,Italy,18233,683
2020-12-19,Italy,15401,674
2020-12-20,Italy,16305,553
2020-12-21,Italy,15102,352
2020-12-22,Italy,10869,415
2020-12-23,Italy,13316,628
2020-12-24,Italy,13908,553
2020-12-25,Italy,18039,505
2020-12-26,Italy,19037,459
2020-12-27,Italy,10405,261
2020-12-28,Italy,8937,305
2020-12-29,Italy,8581,445
2020-12-30,Italy,11210,659
2020-12-31,Italy,16202,575
2021-01-01,Italy,23477,555
2021-01-02,Italy,22210,462
2021-01-03,Italy,11825,364
2021-01-04,Italy,14245,347
2021-01-05,Italy,10798,348
2021-01-06,Italy,15375,649
2021-01-07,Italy,20326,548
2021-01-08,Italy,18416,414
2021-01-09,Italy,17529,620
2021-01-10,Italy,19976,483
2021-01-11,Italy,18625,361
2021-01-12,Italy,12530,448
2021-01-13,Italy,14242,616
2021-01-14,Italy,15773,507
2021-01-15,Italy,17243,522
2021-01-16,Italy,16144,477
2021-01-17,Italy,16310,475
2021-01-18,Italy,12544,377
2021-01-19,Italy,8825,377
2021-01-20,Italy,10496,603
2021-01-21,Italy,13568,524
2021-01-22,Italy,14055,521
2021-01-23,Italy,13633,472
2021-01-24,Italy,13331,488
2021-01-25,Italy,11628,299
2021-01-26,Italy,8559,420
2021-01-27,Italy,10584,541
2021-01-28,Italy,15191,467
2021-01-29,Italy,14360,492
2021-01-30,Italy,13563,477
2021-01-31,Italy,12713,421
2021-02-01,Italy,11249,237
2021-02-02,Italy,7925,329
2021-02-03,Italy,9651,499
2021-02-04,Italy,13182,476
2021-02-05,Italy,13656,421
2021-02-06,Italy,14213,377
2021-02-07,Italy,13439,385
2021-02-08,Italy,11640,270
2021-02-09,Italy,7969,307
2021-02-10,Italy,10612,422
2021-02-11,Italy,12947,336
2021-02-12,Italy,15137,391
2021-02-13,Italy,13893,316
2021-02-14,Italy,13523,311
2021-02-15,Italy,11060,221
2021-02-16,Italy,7344,258
2021-02-17,Italy,10368,336
2021-02-18,Italy,12066,369
2021-02-19,Italy,13755,347
2021-02-20,Italy,15470,348
2021-02-21,Italy,14914,251
2021-02-22,Italy,13450,232
2021-02-23,Italy,9617,274
2021-02-24,Italy,13299,356
2021-02-25,Italy,16402,318
2021-02-26,Italy,19871,308
2021-02-27,Italy,20488,253
2021-02-28,Italy,18902,280
2021-03-01,Italy,17440,192
2021-03-02,Italy,13106,246
2021-03-03,Italy,17063,343
2021-03-04,Italy,20840,347
2021-03-05,Italy,22845,339
2021-03-06,Italy,24010,297
2021-03-07,Italy,23633,307
2021-03-08,Italy,20724,207
2021-03-09,Italy,13882,318
2021-03-10,Italy,19725,376
2021-03-11,Italy,22275,332
2021-03-12,Italy,25649,373
2021-03-13,Italy,26790,380
2021-03-14,Italy,26031,317
2021-03-15,Italy,21304,264
2021-03-16,Italy,15252,354
2021-03-17,Italy,20376,502
2021-03-18,Italy,23040,431
2021-03-19,Italy,24901,423
2021-03-20,Italy,25707,386
2021-03-21,Italy,23913,401
2021-03-22,Italy,20045,300
2021-03-23,Italy,24501,386
2021-03-24,Italy,18739,551
2021-03-25,Italy,21246,460
2021-03-26,Italy,23681,460
2021-03-27,Italy,24076,457
2021-03-28,Italy,23834,380
2021-03-29,Italy,19604,297
2021-03-30,Italy,12900,417
2021-03-31,Italy,16055,529
2021-04-01,Italy,23887,467
2021-04-02,Italy,22184,501
2021-04-03,Italy,21917,481
2021-04-04,Italy,21247,376
2021-04-05,Italy,18017,326
2021-04-06,Italy,10680,296
2021-04-07,Italy,7763,421
2021-04-08,Italy,13686,627
2021-04-09,Italy,17209,487
2021-04-10,Italy,18924,718
2021-04-11,Italy,17551,344
2021-04-12,Italy,15737,331
2021-04-13,Italy,9780,358
2021-04-14,Italy,13439,476
2021-04-15,Italy,16160,469
2021-04-16,Italy,16963,380
2021-04-17,Italy,15923,429
2021-04-18,Italy,15364,310
2021-04-19,Italy,12688,251
2021-04-20,Italy,8863,316
2021-04-21,Italy,12069,390
2021-04-22,Italy,13836,364
2021-04-23,Italy,16046,360
2021-04-24,Italy,14758,342
2021-04-25,Italy,13814,322
2021-04-26,Italy,13157,217
2021-04-27,Italy,8440,301
2021-04-28,Italy,10398,373
2021-04-29,Italy,13382,344
2021-04-30,Italy,14314,288
2021-05-01,Italy,13445,263
2021-05-02,Italy,12964,226
2020-01-03,Latvia,0,0
2020-01-04,Latvia,0,0
2020-01-05,Latvia,0,0
2020-01-06,Latvia,0,0
2020-01-07,Latvia,0,0
2020-01-08,Latvia,0,0
2020-01-09,Latvia,0,0
2020-01-10,Latvia,0,0
2020-01-11,Latvia,0,0
2020-01-12,Latvia,0,0
2020-01-13,Latvia,0,0
2020-01-14,Latvia,0,0
2020-01-15,Latvia,0,0
2020-01-16,Latvia,0,0
2020-01-17,Latvia,0,0
2020-01-18,Latvia,0,0
2020-01-19,Latvia,0,0
2020-01-20,Latvia,0,0
2020-01-21,Latvia,0,0
2020-01-22,Latvia,0,0
2020-01-23,Latvia,0,0
2020-01-24,Latvia,0,0
2020-01-25,Latvia,0,0
2020-01-26,Latvia,0,0
2020-01-27,Latvia,0,0
2020-01-28,Latvia,0,0
2020-01-29,Latvia,0,0
2020-01-30,Latvia,0,0
2020-01-31,Latvia,0,0
2020-02-01,Latvia,0,0
2020-02-02,Latvia,0,0
2020-02-03,Latvia,0,0
2020-02-04,Latvia,0,0
2020-02-05,Latvia,0,0
2020-02-06,Latvia,0,0
2020-02-07,Latvia,0,0
2020-02-08,Latvia,0,0
2020-02-09,Latvia,0,0
2020-02-10,Latvia,0,0
2020-02-11,Latvia,0,0
2020-02-12,Latvia,0,0
2020-02-13,Latvia,0,0
2020-02-14,Latvia,0,0
2020-02-15,Latvia,0,0
2020-02-16,Latvia,0,0
2020-02-17,Latvia,0,0
2020-02-18,Latvia,0,0
2020-02-19,Latvia,0,0
2020-02-20,Latvia,0,0
2020-02-21,Latvia,0,0
2020-02-22,Latvia,0,0
2020-02-23,Latvia,0,0
2020-02-24,Latvia,0,0
2020-02-25,Latvia,0,0
2020-02-26,Latvia,0,0
2020-02-27,Latvia,0,0
2020-02-28,Latvia,0,0
2020-02-29,Latvia,0,0
2020-03-01,Latvia,0,0
2020-03-02,Latvia,1,0
2020-03-03,Latvia,0,0
2020-03-04,Latvia,0,0
2020-03-05,Latvia,0,0
2020-03-06,Latvia,0,0
2020-03-07,Latvia,0,0
2020-03-08,Latvia,1,0
2020-03-09,Latvia,1,0
2020-03-10,Latvia,3,0
2020-03-11,Latvia,2,0
2020-03-12,Latvia,2,0
2020-03-13,Latvia,6,0
2020-03-14,Latvia,3,0
2020-03-15,Latvia,7,0
2020-03-16,Latvia,5,0
2020-03-17,Latvia,5,0
2020-03-18,Latvia,25,0
2020-03-19,Latvia,10,0
2020-03-20,Latvia,15,0
2020-03-21,Latvia,25,0
2020-03-22,Latvia,13,0
2020-03-23,Latvia,15,0
2020-03-24,Latvia,41,0
2020-03-25,Latvia,17,0
2020-03-26,Latvia,24,0
2020-03-27,Latvia,23,0
2020-03-28,Latvia,36,0
2020-03-29,Latvia,25,0
2020-03-30,Latvia,71,0
2020-03-31,Latvia,0,0
2020-04-01,Latvia,22,0
2020-04-02,Latvia,48,0
2020-04-03,Latvia,12,0
2020-04-04,Latvia,35,1
2020-04-05,Latvia,16,0
2020-04-06,Latvia,24,0
2020-04-07,Latvia,9,0
2020-04-08,Latvia,6,1
2020-04-09,Latvia,29,0
2020-04-10,Latvia,12,0
2020-04-11,Latvia,23,0
2020-04-12,Latvia,18,1
2020-04-13,Latvia,21,2
2020-04-14,Latvia,4,0
2020-04-15,Latvia,2,0
2020-04-16,Latvia,9,0
2020-04-17,Latvia,9,0
2020-04-18,Latvia,7,0
2020-04-19,Latvia,30,0
2020-04-20,Latvia,15,0
2020-04-21,Latvia,12,0
2020-04-22,Latvia,9,4
2020-04-23,Latvia,13,2
2020-04-24,Latvia,17,0
2020-04-25,Latvia,6,1
2020-04-26,Latvia,20,0
2020-04-27,Latvia,8,0
2020-04-28,Latvia,6,1
2020-04-29,Latvia,18,0
2020-04-30,Latvia,13,2
2020-05-01,Latvia,9,0
2020-05-02,Latvia,12,1
2020-05-03,Latvia,1,0
2020-05-04,Latvia,8,0
2020-05-05,Latvia,17,0
2020-05-06,Latvia,0,1
2020-05-07,Latvia,4,0
2020-05-08,Latvia,9,1
2020-05-09,Latvia,19,0
2020-05-10,Latvia,2,0
2020-05-11,Latvia,9,0
2020-05-12,Latvia,7,0
2020-05-13,Latvia,4,0
2020-05-14,Latvia,1,1
2020-05-15,Latvia,11,0
2020-05-16,Latvia,8,0
2020-05-17,Latvia,27,0
2020-05-18,Latvia,11,0
2020-05-19,Latvia,1,0
2020-05-20,Latvia,3,2
2020-05-21,Latvia,4,0
2020-05-22,Latvia,9,1
2020-05-23,Latvia,5,0
2020-05-24,Latvia,16,0
2020-05-25,Latvia,1,0
2020-05-26,Latvia,2,0
